,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
706844,3945,1468,2,965687658,F,45,1,96778,Booty Call (1997),Comedy|Romance,False
268691,5376,2291,4,960408561,M,25,17,94538,Edward Scissorhands (1990),Drama|Romance,False
583193,4188,60,3,965326483,M,50,7,74137,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,False
831995,528,1895,3,976410799,F,18,17,83843,Can't Hardly Wait (1998),Comedy|Drama|Romance,False
954578,3416,544,3,967405959,M,25,12,20850,Striking Distance (1993),Action,False
20405,987,2797,4,975102132,F,35,17,48098,Big (1988),Comedy|Fantasy,False
92374,3945,1293,5,965689644,F,45,1,96778,Gandhi (1982),Drama,False
909051,3705,3350,4,966286457,M,45,7,30076,"Raisin in the Sun, A (1961)",Drama,False
15063,2952,2918,5,971213141,M,25,4,06511,Ferris Bueller's Day Off (1986),Comedy,False
357876,2905,3213,5,1027810380,M,35,17,55407,Batman: Mask of the Phantasm (1993),Animation|Children's,False
174750,4079,318,5,990555204,M,35,17,26505,"Shawshank Redemption, The (1994)",Drama,False
414764,4459,3623,4,965074379,M,25,1,28027,Mission: Impossible 2 (2000),Action|Thriller,False
630821,524,1284,5,976164700,M,18,0,91320,"Big Sleep, The (1946)",Film-Noir|Mystery,False
22731,5440,2321,4,959995692,F,45,2,37923,Pleasantville (1998),Comedy,False
387980,3882,2541,2,967035813,M,56,14,55337,Cruel Intentions (1999),Drama,False
488314,1117,1020,3,975693832,M,18,14,10017,Cool Runnings (1993),Comedy,False
159186,2017,349,4,974673980,M,25,17,35808,Clear and Present Danger (1994),Action|Adventure|Thriller,False
188851,1262,1079,4,974819845,M,25,4,22903,"Fish Called Wanda, A (1988)",Comedy,False
246164,4605,2560,2,964204635,M,25,15,92656,Ravenous (1999),Drama|Horror,False
881103,4748,410,4,963268033,M,45,16,60302,Addams Family Values (1993),Comedy,False
726193,1501,473,3,975353305,M,25,11,75801,In the Army Now (1994),Comedy|War,False
872661,3999,1975,3,965963117,M,35,17,30701,Friday the 13th Part 2 (1981),Horror,False
410293,5090,1148,5,962390503,F,35,19,75069,"Wrong Trousers, The (1993)",Animation|Comedy,False
651268,2790,2117,5,972941853,M,25,20,85013,Nineteen Eighty-Four (1984),Drama|Sci-Fi,False
674421,4539,940,1,964685311,M,35,19,01054,"Adventures of Robin Hood, The (1938)",Action|Adventure,False
311858,3371,562,4,967608356,M,25,2,55405,Welcome to the Dollhouse (1995),Comedy|Drama,False
669490,2507,3633,4,974355412,M,25,4,94107,On Her Majesty's Secret Service (1969),Action,False
113814,4917,265,2,962677205,M,45,0,27312,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
316433,5775,3499,3,958166702,M,25,11,10024,Misery (1990),Horror,False
372400,588,3246,5,975939039,F,25,11,23220,Malcolm X (1992),Drama,False
223538,2901,2947,5,971884902,M,25,17,78749,Goldfinger (1964),Action,False
262605,1223,162,5,974837821,M,25,2,60102,Crumb (1994),Documentary,False
144120,37,2396,4,978056617,F,25,9,66212,Shakespeare in Love (1998),Comedy|Romance,False
71743,2126,1210,3,974644438,M,56,14,02632,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
269925,1980,2723,3,974769891,M,35,7,06460,Mystery Men (1999),Action|Adventure|Comedy,False
332509,224,1569,3,976833410,F,18,4,14850,My Best Friend's Wedding (1997),Comedy|Romance,False
147518,3912,1953,3,965754102,M,25,4,19104,"French Connection, The (1971)",Action|Crime|Drama|Thriller,False
770693,202,3614,5,976935115,M,18,4,53706,Honeymoon in Vegas (1992),Comedy|Romance,False
451048,5390,316,4,960327661,M,1,0,78130,Stargate (1994),Action|Adventure|Sci-Fi,False
203948,476,1304,5,976221133,M,35,0,55127,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
588793,4058,3033,3,965492879,M,25,6,73118,Spaceballs (1987),Comedy|Sci-Fi,False
923585,5448,2803,1,960265123,M,45,19,60626,"Pelican Brief, The (1993)",Thriller,False
950671,5682,2026,2,1026790229,M,18,0,23455-4959,Disturbing Behavior (1998),Horror|Thriller,False
402986,1211,1356,3,992288827,M,18,4,10027,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
677119,4447,532,4,965172695,M,45,5,32953,Serial Mom (1994),Comedy|Crime|Horror,False
891933,2857,100,3,972509642,M,25,0,10469,City Hall (1996),Drama|Thriller,False
854409,2092,3628,5,974655051,M,56,1,49006,Flying Tigers (1942),Action|Drama|War,False
974874,1242,680,4,975348594,F,35,0,10014,Alphaville (1965),Sci-Fi,False
447351,3476,1278,1,967128905,M,50,0,44126,Young Frankenstein (1974),Comedy|Horror,False
290454,3271,3476,4,968197929,F,35,0,92704,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
930422,5177,2036,3,961857896,M,45,14,30005,Blank Check (1994),Children's|Comedy,False
904283,1767,3794,4,974703649,M,25,20,75205,Chuck & Buck (2000),Comedy|Drama,False
829238,3367,1300,4,970079808,M,50,16,10025,My Life as a Dog (Mitt liv som hund) (1985),Drama,False
957043,3080,574,4,969811583,M,25,20,55410,Spanking the Monkey (1994),Comedy|Drama,False
984445,4682,3043,1,969491076,M,25,7,05346,Meatballs 4 (1992),Comedy,False
200664,255,733,4,976682357,M,35,0,85310,"Rock, The (1996)",Action|Adventure|Thriller,False
13870,1884,938,4,975738194,M,45,20,93108,Gigi (1958),Musical,False
171801,4578,1784,4,964388884,M,25,0,02134,As Good As It Gets (1997),Comedy|Drama,False
576404,1284,3785,1,980641709,M,45,16,33334,Scary Movie (2000),Comedy|Horror,False
655078,1645,3877,2,1042345200,F,18,9,62225,Supergirl (1984),Action|Adventure|Fantasy,False
91293,2225,1544,3,974680623,M,25,5,96815,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
35594,2810,588,4,997247945,F,1,10,64093,Aladdin (1992),Animation|Children's|Comedy|Musical,False
886906,1448,2120,3,976122035,F,25,3,17522,Needful Things (1993),Drama|Horror,False
212374,793,2081,5,975423951,F,35,14,37043,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
63499,1347,648,3,975808023,F,18,1,11375,Mission: Impossible (1996),Action|Adventure|Mystery,False
676858,698,532,5,975558016,M,18,4,76401,Serial Mom (1994),Comedy|Crime|Horror,False
874507,660,836,2,975696719,M,45,16,70507,Chain Reaction (1996),Action|Adventure|Thriller,False
353541,5128,1221,5,962433568,M,50,7,94709,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
142211,4179,2571,5,965332883,F,35,20,94949,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
626299,2188,1179,2,974612929,F,18,19,60641,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
107478,787,2858,5,975429269,M,18,4,77802,American Beauty (1999),Comedy|Drama,False
174879,4447,318,3,965257365,M,45,5,32953,"Shawshank Redemption, The (1994)",Drama,False
626789,5517,1179,5,959779199,M,56,0,80210,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
217454,5937,1036,4,957214187,M,25,12,60622,Die Hard (1988),Action|Thriller,False
170878,746,1784,4,975466613,F,18,19,95019,As Good As It Gets (1997),Comedy|Drama,False
783710,1448,3590,4,977326577,F,25,3,17522,"Lords of Flatbush, The (1974)",Comedy,False
283743,4041,1500,4,965712980,M,18,3,48005,Grosse Pointe Blank (1997),Comedy|Crime,False
764213,4386,2053,2,965247309,M,25,5,74055,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,False
339877,3756,266,4,966099007,M,18,12,53188,Legends of the Fall (1994),Drama|Romance|War|Western,False
820362,4418,907,5,978741071,F,50,0,02139,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,False
467916,3189,765,3,969870152,M,25,16,90292,Jack (1996),Comedy|Drama,False
853727,2567,3519,4,973962189,M,25,0,06451,Force 10 from Navarone (1978),Action|War,False
617853,1656,2394,3,974711978,M,25,17,94122,"Prince of Egypt, The (1998)",Animation|Musical,False
21407,5061,2797,5,962482795,F,18,19,05070,Big (1988),Comedy|Fantasy,False
685568,3588,493,3,966659274,M,25,2,90068,Menace II Society (1993),Action|Crime|Drama,False
502386,1768,3591,3,974701861,M,45,16,75067,Mr. Mom (1983),Comedy|Drama,False
606055,692,2841,3,978385403,F,25,0,85207,Stir of Echoes (1999),Thriller,False
928273,5302,801,4,960956784,F,1,10,02332,Harriet the Spy (1996),Children's|Comedy,False
652864,3491,2989,4,967064979,M,25,16,28542,For Your Eyes Only (1981),Action,False
953273,4742,1841,3,963331911,M,25,3,94118,"Gingerbread Man, The (1998)",Drama|Thriller,False
501714,5100,953,5,962738692,M,50,6,193122042,It's a Wonderful Life (1946),Drama,False
921114,3201,1099,5,968624680,M,45,7,35216,"Christmas Carol, A (1938)",Drama,False
385401,5826,25,4,957897152,M,18,4,60201,Leaving Las Vegas (1995),Drama|Romance,False
907561,1088,3201,2,1033138219,F,1,10,98103,Five Easy Pieces (1970),Drama,False
477035,854,1377,3,975348337,F,25,16,44092,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
2884,6036,914,3,956716445,F,25,15,32603,My Fair Lady (1964),Musical|Romance,False
616590,3128,1805,2,971384203,M,18,2,10012,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
374187,4058,253,4,965494445,M,25,6,73118,Interview with the Vampire (1994),Drama|Horror,False
971991,2077,3709,2,980063775,M,18,0,55112,Sleepwalkers (1992),Horror,False
731333,4085,3505,4,965501747,F,25,6,79416,No Way Out (1987),Thriller,False
961241,5596,549,2,959217527,M,35,12,22201,Thirty-Two Short Films About Glenn Gould (1993),Documentary,False
313445,4946,497,4,962640924,F,35,1,91106,Much Ado About Nothing (1993),Comedy|Romance,False
754057,515,3361,3,976204168,M,25,1,55406,Bull Durham (1988),Comedy,False
676816,5759,1064,4,959558049,F,25,1,08904,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,False
692170,5269,2064,5,961168194,M,18,0,37211,Roger & Me (1989),Comedy|Documentary,False
476332,3125,1376,4,994357865,M,25,7,10025,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
504538,1181,3668,3,976059782,M,35,7,20716,Romeo and Juliet (1968),Drama|Romance,False
941222,4675,1542,2,963735677,F,18,4,27514,Brassed Off (1996),Comedy|Drama|Romance,False
64085,3859,648,4,966019151,M,25,0,89145,Mission: Impossible (1996),Action|Adventure|Mystery,False
448034,2436,3525,4,974223912,M,25,7,22902,Bachelor Party (1984),Comedy,False
271507,1383,1923,4,976147762,F,25,7,19806,There's Something About Mary (1998),Comedy,False
434283,5193,7,4,969062934,M,35,12,14619,Sabrina (1995),Comedy|Romance,False
950487,3841,606,1,966001229,M,45,18,26101,Candyman: Farewell to the Flesh (1995),Horror,False
525996,5566,3175,3,959351062,M,35,7,20901,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
480602,3724,1019,3,966226833,M,35,6,77083,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
494963,2258,2193,5,974590160,F,18,4,10033,Willow (1988),Action|Adventure|Fantasy,False
283091,669,1500,4,975631490,M,25,17,30307,Grosse Pointe Blank (1997),Comedy|Crime,False
803429,2946,2944,4,971274822,M,35,16,92630,"Dirty Dozen, The (1967)",Action|War,False
78401,3311,2881,4,967955509,M,25,4,90039,Double Jeopardy (1999),Action|Thriller,False
438033,3372,1269,5,967604637,M,56,13,55118,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,False
356389,1203,1682,4,974927279,F,25,1,06417,"Truman Show, The (1998)",Drama,False
704011,3965,3752,3,965668429,M,18,11,65202,"Me, Myself and Irene (2000)",Comedy,False
409643,585,1148,4,975949048,M,18,1,53703,"Wrong Trousers, The (1993)",Animation|Comedy,False
782031,3526,511,1,966907403,M,35,2,62263-3004,"Program, The (1993)",Action|Drama,False
531041,844,1073,2,975360277,M,25,0,92121,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
673007,4771,1391,3,972792977,F,25,4,04101,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
137643,4028,593,5,965514250,M,25,4,02140,"Silence of the Lambs, The (1991)",Drama|Thriller,False
624331,3313,2761,5,967953531,M,35,20,90292,"Iron Giant, The (1999)",Animation|Children's,False
87895,685,1259,4,975602546,M,25,4,27514,Stand by Me (1986),Adventure|Comedy|Drama,False
651697,1434,2985,1,974845661,F,1,10,495321,Robocop (1987),Action|Crime|Sci-Fi,False
562693,588,3396,4,975935249,F,25,11,23220,"Muppet Movie, The (1979)",Children's|Comedy,False
191858,5180,2997,5,961806161,M,35,11,85044,Being John Malkovich (1999),Comedy,False
181454,2611,1247,5,973795433,M,25,3,07719,"Graduate, The (1967)",Drama|Romance,False
142787,5585,2571,1,959284749,M,25,4,10016,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
611410,3536,70,2,966884436,M,18,4,57103,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
901616,1561,617,4,1024171107,F,18,4,11214,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,False
219506,839,1387,5,975359195,M,25,0,98103,Jaws (1975),Action|Horror,False
517703,59,3675,3,977933783,F,50,1,55413,White Christmas (1954),Musical,False
393243,1613,223,4,974729901,M,18,20,61801,Clerks (1994),Comedy,False
2979,411,3408,4,987172194,F,45,1,43214,Erin Brockovich (2000),Drama,False
958086,4459,1900,3,965074805,M,25,1,28027,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,False
497044,550,435,5,976162514,M,45,8,21559,Coneheads (1993),Comedy|Sci-Fi,False
172724,2771,2006,2,973123443,M,18,1,92037,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
715191,4335,185,4,965238100,M,35,0,74011,"Net, The (1995)",Sci-Fi|Thriller,False
865426,2035,3873,4,974672847,F,18,0,45212,Cat Ballou (1965),Comedy|Western,False
575708,702,2616,2,975562865,M,35,7,90808,Dick Tracy (1990),Action|Crime,False
693717,3998,2653,3,965577124,M,45,0,74354,Son of Dracula (1943),Horror,False
171272,2322,1784,4,974463809,F,56,13,48105,As Good As It Gets (1997),Comedy|Drama,False
19720,1825,3105,4,974731296,M,25,7,50310,Awakenings (1990),Drama,False
937700,3067,477,4,969996185,F,25,0,02148,What's Love Got to Do with It? (1993),Drama,False
308194,4675,1884,2,963736366,F,18,4,27514,Fear and Loathing in Las Vegas (1998),Comedy|Drama,False
15877,150,1035,5,978162439,M,35,7,98144,"Sound of Music, The (1965)",Musical,False
571412,2334,2539,4,974426519,F,56,7,01562,Analyze This (1999),Comedy,False
936319,5463,2927,3,959899964,M,35,0,53202,Brief Encounter (1946),Drama|Romance,False
125750,1667,3334,4,975016090,M,50,16,98516,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,False
382233,4489,3481,4,965011269,M,18,4,78613,High Fidelity (2000),Comedy,False
716725,5963,2671,3,957023590,M,25,15,02140,Notting Hill (1999),Comedy|Romance,False
611712,5792,70,2,1001011056,M,25,17,43201,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
190155,669,2997,5,975631350,M,25,17,30307,Being John Malkovich (1999),Comedy,False
487809,2455,3704,1,974180287,M,35,7,48197,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
341771,3336,1088,2,968097839,M,35,17,93436,Dirty Dancing (1987),Musical|Romance,False
62773,4535,2194,4,964721660,M,18,19,17517,"Untouchables, The (1987)",Action|Crime|Drama,False
304312,2305,2395,3,974493186,M,50,20,48104,Rushmore (1998),Comedy,False
995533,1969,1447,5,984711341,F,25,3,92116,Gridlock'd (1997),Crime,False
658769,4592,2145,3,964303014,M,18,4,66044,Pretty in Pink (1986),Comedy|Drama|Romance,False
127241,1400,590,5,974766556,M,25,7,92130,Dances with Wolves (1990),Adventure|Drama|Western,False
686386,2665,1242,5,973450573,M,35,11,98443,Glory (1989),Action|Drama|War,False
31347,711,1721,2,975538563,M,25,18,80521,Titanic (1997),Drama|Romance,False
968986,752,209,2,975461413,F,25,3,97401,White Man's Burden (1995),Drama,False
773540,2777,267,3,973729557,M,18,4,95326,Major Payne (1994),Comedy,False
257907,963,1912,4,975121989,M,25,0,48197,Out of Sight (1998),Action|Crime|Romance,False
137036,2684,593,4,992525556,F,18,0,19143,"Silence of the Lambs, The (1991)",Drama|Thriller,False
535510,4183,3254,2,965331186,M,25,1,91730,Wayne's World 2 (1993),Comedy,False
107789,1299,2858,5,974786356,M,25,14,02038,American Beauty (1999),Comedy|Drama,False
636225,1033,3576,5,974996507,M,25,5,60076,"Hidden, The (1987)",Action|Horror|Sci-Fi,False
65375,4412,2268,3,965149265,M,18,4,16802,"Few Good Men, A (1992)",Crime|Drama,False
353113,3626,1221,5,966614872,M,25,17,75075,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
314358,4869,1747,4,962817050,F,45,6,04578,Wag the Dog (1997),Comedy|Drama,False
645366,3651,2527,4,966457878,M,25,14,98103,Westworld (1973),Action|Sci-Fi|Thriller|Western,False
845810,3358,3480,5,967694515,F,25,1,91790,Lucas (1986),Drama,False
609572,4735,1625,4,963309661,M,45,3,50312,"Game, The (1997)",Mystery|Thriller,False
843253,2232,3852,4,1043596256,M,25,14,60061,"Tao of Steve, The (2000)",Comedy,False
219889,2323,1387,4,974624996,M,35,3,13088,Jaws (1975),Action|Horror,False
990754,5276,3446,1,994968215,F,25,4,91740,Funny Bones (1995),Comedy,False
304847,5112,2395,2,962326595,M,35,13,89128,Rushmore (1998),Comedy,False
463220,4671,2091,3,963795124,M,25,12,94043,Return from Witch Mountain (1978),Children's|Sci-Fi,False
329797,749,3074,3,980487623,M,35,18,56303,Jeremiah Johnson (1972),Western,False
465513,5056,2094,5,962486026,M,45,1,16673,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
892065,1489,3179,3,975118312,F,35,2,60201,Angela's Ashes (1999),Drama,False
505553,1124,1129,5,974911122,M,25,2,60156,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
789193,891,471,2,975233980,M,25,1,80202,"Hudsucker Proxy, The (1994)",Comedy|Romance,False
420251,2203,3358,4,974606565,M,45,12,53718,Defending Your Life (1991),Comedy|Romance,False
670741,5026,1960,4,962582825,M,25,17,92584,"Last Emperor, The (1987)",Drama|War,False
244091,2251,1617,5,974596021,M,35,14,60626,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
81027,3650,3107,4,970772289,M,25,0,60611,Backdraft (1991),Action|Drama,False
30251,3761,1097,4,966092614,M,25,17,27613,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
338635,3371,1947,2,967663672,M,25,2,55405,West Side Story (1961),Musical|Romance,False
577843,1712,2641,2,989900371,M,25,0,73003,Superman II (1980),Action|Adventure|Sci-Fi,False
219137,4535,2366,4,964722027,M,18,19,17517,King Kong (1933),Action|Adventure|Horror,False
261966,2820,2289,4,972662209,F,35,0,02138,"Player, The (1992)",Comedy|Drama,False
79352,148,434,4,977333974,M,50,17,57747,Cliffhanger (1993),Action|Adventure|Crime,False
262082,3533,2289,4,967502996,M,25,2,55344,"Player, The (1992)",Comedy|Drama,False
119287,67,2067,5,977886703,F,50,5,60181,Doctor Zhivago (1965),Drama|Romance|War,False
603551,778,1608,4,975436649,M,18,17,32694,Air Force One (1997),Action|Thriller,False
386802,1833,2329,4,974697910,M,18,17,07030,American History X (1998),Drama,False
463529,5483,830,3,959888940,F,25,6,15202,"First Wives Club, The (1996)",Comedy,False
646226,753,2455,4,975457891,M,1,10,42754,"Fly, The (1986)",Horror|Sci-Fi,False
443523,3065,1271,5,971049027,F,18,4,48135,Fried Green Tomatoes (1991),Drama,False
425387,146,1254,3,977434185,F,35,20,10954,"Treasure of the Sierra Madre, The (1948)",Adventure,False
95494,273,3257,4,976777679,M,18,4,55427,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
543313,456,2393,3,976300914,M,35,0,55105,Star Trek: Insurrection (1998),Action|Sci-Fi,False
119946,255,1265,5,976680806,M,35,0,85310,Groundhog Day (1993),Comedy|Romance,False
650742,602,2116,2,975878073,F,56,6,14612,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,False
801255,1595,1224,5,974768257,M,35,1,92683-1892,Henry V (1989),Drama|War,False
204697,3999,1304,4,965575195,M,35,17,30701,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
393889,4352,223,5,965192610,M,18,4,11010,Clerks (1994),Comedy,False
749847,4164,1212,5,975364905,M,35,1,50677,"Third Man, The (1949)",Mystery|Thriller,False
